Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,ChinookCaught,ChinAdClipped
2005,5,23,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2005,5,23,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,3,,
2005,5,23,NA,11,1173,Point Defiance Boathouse,6,8,,
2005,5,23,NA,13,1173,Point Defiance Boathouse,3,3,,
2005,5,23,NA,11,1174,Point Defiance Public Ramp,1,2,,
2005,5,23,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",8,13,,
2005,5,23,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,3,,
2005,5,23,NA,7,1268,Washington Park Launch Ramp,5,13,,
2005,5,24,NA,11,1173,Point Defiance Boathouse,2,3,,
2005,5,24,NA,13,1173,Point Defiance Boathouse,3,5,,
2005,5,24,NA,13,1561,Narrows Park (aka Narrows Properties Park),6,6,,
2005,5,25,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,7,,
2005,5,25,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",4,9,,
2005,5,25,NA,13,1276,Wollochet Bay Public Ramp,1,2,,
2005,5,26,NA,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),1,2,,
2005,5,26,NA,6,1107,John Wayne Marina,10,21,,
2005,5,26,NA,5,1159,Olson's Resort,9,27,,
2005,5,26,NA,4B,1159,Olson's Resort,1,4,,
2005,5,26,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",19,34,,
2005,5,27,NA,6,1041,Coronet Bay Public Ramp,1,3,,
2005,5,27,NA,7,1041,Coronet Bay Public Ramp,8,16,,
2005,5,27,NA,81,1041,Coronet Bay Public Ramp,5,11,,
2005,5,27,NA,5,1159,Olson's Resort,21,53,,
2005,5,27,NA,4B,1159,Olson's Resort,4,10,,
2005,5,27,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",17,32,,
2005,5,27,NA,6,1187,Port Angeles West Ramp,2,5,,
2005,5,28,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,15,33,,
2005,5,28,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),2,4,,
2005,5,28,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),3,6,,
2005,5,28,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",10,20,,
2005,5,28,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),11,24,,
2005,5,28,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),15,36,,
2005,5,28,NA,11,1173,Point Defiance Boathouse,4,8,,
2005,5,28,NA,13,1173,Point Defiance Boathouse,3,4,,
2005,5,28,NA,11,1174,Point Defiance Public Ramp,8,15,,
2005,5,28,NA,13,1174,Point Defiance Public Ramp,7,13,,
2005,5,28,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",103,250,,
2005,5,28,NA,6,1187,Port Angeles West Ramp,57,149,,
2005,5,29,NA,9,1006,Armeni Public Ramp,2,5,,
2005,5,29,NA,10,1006,Armeni Public Ramp,11,28,,
2005,5,29,NA,6,1041,Coronet Bay Public Ramp,2,4,,
2005,5,29,NA,7,1041,Coronet Bay Public Ramp,19,42,,
2005,5,29,NA,81,1041,Coronet Bay Public Ramp,18,45,,
2005,5,29,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),10,22,,
2005,5,29,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),20,46,,
2005,5,29,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",90,210,,
2005,5,29,NA,6,1187,Port Angeles West Ramp,61,169,,
2005,5,29,NA,7,1268,Washington Park Launch Ramp,18,41,,
2005,6,1,NA,11,1173,Point Defiance Boathouse,62,98,,
2005,6,1,NA,11,1174,Point Defiance Public Ramp,57,99,,
2005,6,1,NA,11,1267,Breakwater Marina (Warters),5,12,,
2005,6,2,NA,11,1173,Point Defiance Boathouse,28,38,,
2005,6,2,NA,11,1174,Point Defiance Public Ramp,26,44,,
2005,6,2,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",18,31,,
2005,6,2,NA,11,1267,Breakwater Marina (Warters),3,6,,
2005,6,3,NA,7,1041,Coronet Bay Public Ramp,3,8,,
2005,6,3,NA,81,1041,Coronet Bay Public Ramp,4,10,,
2005,6,3,NA,11,1047,Day Island Marina,4,6,,
2005,6,3,NA,6,1107,John Wayne Marina,3,8,,
2005,6,3,NA,7,1107,John Wayne Marina,1,2,,
2005,6,3,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,
2005,6,3,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,3,,
2005,6,3,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),2,2,,
2005,6,3,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),43,81,,
2005,6,3,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),6,12,,
2005,6,3,NA,5,1159,Olson's Resort,14,33,,
2005,6,3,NA,4B,1159,Olson's Resort,2,5,,
2005,6,3,NA,11,1202,Redondo Ramp,4,8,,
2005,6,3,NA,7,1268,Washington Park Launch Ramp,2,7,,
2005,6,4,NA,10,1006,Armeni Public Ramp,13,30,,
2005,6,4,NA,11,1006,Armeni Public Ramp,12,26,,
2005,6,4,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,6,14,,
2005,6,4,NA,6,1041,Coronet Bay Public Ramp,4,8,,
2005,6,4,NA,7,1041,Coronet Bay Public Ramp,15,37,,
2005,6,4,NA,81,1041,Coronet Bay Public Ramp,12,28,,
2005,6,4,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),4,8,,
2005,6,4,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),51,101,,
2005,6,4,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),7,13,,
2005,6,4,NA,5,1159,Olson's Resort,30,74,,
2005,6,4,NA,4B,1159,Olson's Resort,5,12,,
2005,6,4,NA,11,1174,Point Defiance Public Ramp,66,142,,
2005,6,4,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",29,55,,
2005,6,4,NA,9,1227,Shilshole Public Ramp,1,2,,
2005,6,4,NA,10,1227,Shilshole Public Ramp,4,8,,
2005,6,4,NA,11,1227,Shilshole Public Ramp,1,2,,
2005,6,5,NA,10,1006,Armeni Public Ramp,6,14,,
2005,6,5,NA,11,1006,Armeni Public Ramp,6,14,,
2005,6,5,NA,7,1041,Coronet Bay Public Ramp,9,23,,
2005,6,5,NA,81,1041,Coronet Bay Public Ramp,14,28,,
2005,6,5,NA,6,1072,Freshwater Bay Ramp,5,10,,
2005,6,5,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),8,16,,
2005,6,5,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,
2005,6,5,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,
2005,6,5,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",12,23,,
2005,6,5,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,5,,
2005,6,5,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,5,,
2005,6,5,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),34,71,,
2005,6,5,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),4,10,,
2005,6,5,NA,11,1174,Point Defiance Public Ramp,43,103,,
2005,6,5,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",3,5,,
2005,6,5,NA,6,1187,Port Angeles West Ramp,4,7,,
2005,6,5,NA,10,1227,Shilshole Public Ramp,1,1,,
2005,6,5,NA,11,1227,Shilshole Public Ramp,3,7,,
2005,6,5,NA,7,1268,Washington Park Launch Ramp,17,44,,
2005,6,6,NA,11,1086,Gig Harbor Ramp,1,2,,
2005,6,6,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,3,,
2005,6,6,NA,11,1173,Point Defiance Boathouse,11,17,,
2005,6,6,NA,11,1174,Point Defiance Public Ramp,11,17,,
2005,6,6,NA,7,1268,Washington Park Launch Ramp,2,3,,
2005,6,7,NA,10,1006,Armeni Public Ramp,2,5,,
2005,6,7,NA,11,1006,Armeni Public Ramp,3,5,,
2005,6,7,NA,11,1046,Dash Point Dock,4,4,,
2005,6,7,NA,11,1047,Day Island Marina,2,2,,
2005,6,7,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,4,,
2005,6,7,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,2,,
2005,6,7,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,1,,
2005,6,8,NA,11,1086,Gig Harbor Ramp,1,1,,
2005,6,9,NA,6,1107,John Wayne Marina,5,11,,
2005,6,9,NA,7,1107,John Wayne Marina,2,5,,
2005,6,9,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,5,,
2005,6,9,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),5,9,,
2005,6,9,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",15,27,,
2005,6,9,NA,11,1201,Redondo Pier,2,2,,
2005,6,9,NA,11,1202,Redondo Ramp,3,6,,
2005,6,10,NA,7,1041,Coronet Bay Public Ramp,6,12,,
2005,6,10,NA,81,1041,Coronet Bay Public Ramp,1,2,,
2005,6,10,NA,6,1107,John Wayne Marina,2,9,,
2005,6,10,NA,7,1107,John Wayne Marina,1,3,,
2005,6,10,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,
2005,6,10,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),2,4,,
2005,6,10,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,6,,
2005,6,10,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),50,98,,
2005,6,10,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,6,,
2005,6,10,NA,5,1159,Olson's Resort,1,2,,
2005,6,10,NA,11,1173,Point Defiance Boathouse,13,16,,
2005,6,10,NA,11,1174,Point Defiance Public Ramp,13,22,,
2005,6,10,NA,7,1268,Washington Park Launch Ramp,6,12,,
2005,6,11,NA,7,1041,Coronet Bay Public Ramp,5,14,,
2005,6,11,NA,81,1041,Coronet Bay Public Ramp,18,39,,
2005,6,11,NA,9,1055,Edmonds Boat Basin (Public Sling),4,10,,
2005,6,11,NA,10,1055,Edmonds Boat Basin (Public Sling),1,2,,
2005,6,11,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),6,14,,
2005,6,11,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,
2005,6,11,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),3,8,,
2005,6,11,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",14,29,,
2005,6,11,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,5,,
2005,6,11,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,7,,
2005,6,11,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),37,75,,
2005,6,11,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),5,10,,
2005,6,11,NA,5,1159,Olson's Resort,29,84,,
2005,6,11,NA,4B,1159,Olson's Resort,2,5,,
2005,6,11,NA,11,1173,Point Defiance Boathouse,7,9,,
2005,6,11,NA,11,1174,Point Defiance Public Ramp,52,118,,
2005,6,11,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",7,15,,
2005,6,11,NA,6,1187,Port Angeles West Ramp,1,2,,
2005,6,11,NA,7,1268,Washington Park Launch Ramp,21,54,,
2005,6,12,NA,10,1006,Armeni Public Ramp,6,11,,
2005,6,12,NA,11,1006,Armeni Public Ramp,9,19,,
2005,6,12,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,20,50,,
2005,6,12,NA,7,1041,Coronet Bay Public Ramp,18,43,,
2005,6,12,NA,81,1041,Coronet Bay Public Ramp,23,53,,
2005,6,12,NA,11,1086,Gig Harbor Ramp,15,30,,
2005,6,12,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),8,19,,
2005,6,12,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),4,9,,
2005,6,12,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),2,4,,
2005,6,12,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),6,14,,
2005,6,12,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),58,114,,
2005,6,12,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),8,18,,
2005,6,12,NA,11,1173,Point Defiance Boathouse,19,29,,
2005,6,12,NA,11,1174,Point Defiance Public Ramp,46,103,,
2005,6,12,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",20,46,,
2005,6,13,NA,11,1173,Point Defiance Boathouse,18,22,,
2005,6,13,NA,11,1174,Point Defiance Public Ramp,7,12,,
2005,6,13,NA,11,1202,Redondo Ramp,1,1,,
2005,6,13,NA,7,1268,Washington Park Launch Ramp,3,8,,
2005,6,14,NA,11,1047,Day Island Marina,1,1,,
2005,6,14,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),3,8,,
2005,6,14,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,1,,
2005,6,14,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,10,,
2005,6,14,NA,11,1173,Point Defiance Boathouse,20,25,,
2005,6,14,NA,11,1174,Point Defiance Public Ramp,16,29,,
2005,6,15,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),5,11,,
2005,6,15,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),4,9,,
2005,6,15,NA,11,1173,Point Defiance Boathouse,19,25,,
2005,6,15,NA,11,1174,Point Defiance Public Ramp,11,16,,
2005,6,15,NA,11,1202,Redondo Ramp,10,20,,
2005,6,16,NA,6,1072,Freshwater Bay Ramp,8,18,,
2005,6,16,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",19,32,,
2005,6,17,NA,6,1107,John Wayne Marina,4,10,,
2005,6,17,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",10,17,,
2005,6,17,NA,11,1285,Des Moines Pier,6,6,,
2005,6,18,NA,11,1006,Armeni Public Ramp,12,22,,
2005,6,18,NA,6,1041,Coronet Bay Public Ramp,4,10,,
2005,6,18,NA,7,1041,Coronet Bay Public Ramp,2,4,,
2005,6,18,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,3,,
2005,6,18,NA,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),3,6,,
2005,6,18,NA,5,1159,Olson's Resort,26,69,,
2005,6,18,NA,4B,1159,Olson's Resort,7,21,,
2005,6,18,NA,11,1173,Point Defiance Boathouse,4,5,,
2005,6,18,NA,11,1174,Point Defiance Public Ramp,72,156,,
2005,6,18,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",2,4,,
2005,6,18,NA,11,1202,Redondo Ramp,14,30,,
2005,6,18,NA,11,1227,Shilshole Public Ramp,2,5,,
2005,6,18,NA,33,1227,Shilshole Public Ramp,2,3,,
2005,6,19,NA,10,1006,Armeni Public Ramp,2,7,,
2005,6,19,NA,11,1006,Armeni Public Ramp,11,23,,
2005,6,19,NA,6,1041,Coronet Bay Public Ramp,3,7,,
2005,6,19,NA,7,1041,Coronet Bay Public Ramp,3,8,,
2005,6,19,NA,11,1086,Gig Harbor Ramp,10,20,,
2005,6,19,NA,6,1107,John Wayne Marina,15,35,,
2005,6,19,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),3,6,,
2005,6,19,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",8,15,,
2005,6,19,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),72,149,,
2005,6,19,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),7,16,,
2005,6,19,NA,5,1159,Olson's Resort,41,100,,
2005,6,19,NA,4B,1159,Olson's Resort,3,9,,
2005,6,19,NA,11,1173,Point Defiance Boathouse,11,17,,
2005,6,19,NA,11,1174,Point Defiance Public Ramp,45,96,,
2005,6,20,NA,11,1050,Des Moines Marina (Slings) (Closed),3,7,,
2005,6,20,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),8,16,,
2005,6,20,NA,11,1173,Point Defiance Boathouse,17,25,,
2005,6,20,NA,11,1174,Point Defiance Public Ramp,9,13,,
2005,6,21,NA,11,1086,Gig Harbor Ramp,2,5,,
2005,6,21,NA,11,1173,Point Defiance Boathouse,4,6,,
2005,6,21,NA,11,1174,Point Defiance Public Ramp,13,25,,
2005,6,21,NA,7,1268,Washington Park Launch Ramp,1,1,,
2005,6,22,NA,11,1202,Redondo Ramp,2,4,,
2005,6,24,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,3,,
2005,6,24,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,
2005,6,24,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),33,60,,
2005,6,24,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),2,8,,
2005,6,25,NA,10,1006,Armeni Public Ramp,2,5,,
2005,6,25,NA,11,1006,Armeni Public Ramp,7,15,,
2005,6,25,NA,33,1006,Armeni Public Ramp,1,1,,
2005,6,25,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,1,3,,
2005,6,25,NA,6,1041,Coronet Bay Public Ramp,1,2,,
2005,6,25,NA,7,1041,Coronet Bay Public Ramp,1,2,,
2005,6,25,NA,81,1041,Coronet Bay Public Ramp,3,8,,
2005,6,25,NA,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),2,4,,
2005,6,25,NA,16,1144,Mukilteo Lighthouse Park (State Park Public Ramp),3,6,,
2005,6,25,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),2,3,,
2005,6,25,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),37,78,,
2005,6,25,NA,5,1159,Olson's Resort,2,4,,
2005,6,25,NA,11,1202,Redondo Ramp,9,22,,
2005,6,26,NA,11,1006,Armeni Public Ramp,11,25,,
2005,6,26,NA,5,1038,Coho Resort,2,5,,
2005,6,26,NA,7,1041,Coronet Bay Public Ramp,1,2,,
2005,6,26,NA,81,1041,Coronet Bay Public Ramp,1,3,,
2005,6,26,NA,11,1086,Gig Harbor Ramp,12,21,,
2005,6,26,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),32,62,,
2005,6,26,NA,5,1159,Olson's Resort,14,35,,
2005,6,26,NA,4B,1159,Olson's Resort,1,1,,
2005,6,26,NA,11,1173,Point Defiance Boathouse,6,15,,
2005,6,26,NA,33,1227,Shilshole Public Ramp,3,5,,
2005,6,26,NA,5,1263,Van Ripers Resort,6,11,,
2005,6,26,NA,4B,1263,Van Ripers Resort,1,2,,
2005,6,26,NA,7,1268,Washington Park Launch Ramp,2,4,,
2005,6,27,NA,5,1159,Olson's Resort,4,8,,
2005,6,27,NA,11,1173,Point Defiance Boathouse,8,10,,
2005,6,27,NA,11,1174,Point Defiance Public Ramp,5,9,,
2005,6,27,NA,5,1263,Van Ripers Resort,5,11,,
2005,6,28,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2005,6,29,NA,11,1202,Redondo Ramp,6,11,,
2005,7,1,NA,7,1041,Coronet Bay Public Ramp,6,12,,
2005,7,1,NA,81,1041,Coronet Bay Public Ramp,5,11,,
2005,7,1,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),3,6,,
2005,7,1,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,4,,
2005,7,1,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,6,,
2005,7,1,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,5,,
2005,7,1,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),94,190,,
2005,7,1,NA,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),2,5,,
2005,7,1,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),38,77,,
2005,7,1,NA,11,1174,Point Defiance Public Ramp,7,13,,
2005,7,1,NA,13,1174,Point Defiance Public Ramp,1,3,,
2005,7,1,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",45,82,,
2005,7,1,NA,61,1187,Port Angeles West Ramp,13,24,,
2005,7,1,NA,7,1268,Washington Park Launch Ramp,25,53,,
2005,7,1,NA,5,1451,Olson's West Docks (*1159)*,42,103,,
2005,7,1,NA,5,1452,Olson's Ramp & Docks (*1159)*,86,212,,
2005,7,1,NA,4B,1452,Olson's Ramp & Docks (*1159)*,4,11,,
2005,7,1,NA,61,1754,Port Angeles Boat Haven Center,3,6,,
2005,7,2,NA,5,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,2,4,,
2005,7,2,NA,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,23,54,,
2005,7,2,NA,5,1038,Coho Resort,124,303,,
2005,7,2,NA,4B,1038,Coho Resort,7,19,,
2005,7,2,NA,6,1041,Coronet Bay Public Ramp,9,22,,
2005,7,2,NA,7,1041,Coronet Bay Public Ramp,11,32,,
2005,7,2,NA,81,1041,Coronet Bay Public Ramp,7,17,,
2005,7,2,NA,61,1072,Freshwater Bay Ramp,19,37,,
2005,7,2,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,4,,
2005,7,2,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,4,,
2005,7,2,NA,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,3,,
2005,7,2,NA,16,1151,Everett Ramp (formerly Norton Street Ramp (2010)),93,191,,
2005,7,2,NA,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,3,,
2005,7,2,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),72,141,,
2005,7,2,NA,11,1174,Point Defiance Public Ramp,28,60,,
2005,7,2,NA,61,1187,Port Angeles West Ramp,8,18,,
2005,7,2,NA,11,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,3,,
2005,7,2,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,5,,
2005,7,2,NA,5,1450,Olson's East Docks (*1159)*,107,270,,
2005,7,2,NA,4B,1450,Olson's East Docks (*1159)*,13,37,,
2005,7,2,NA,5,1750,Whiskey Creek Camp Beach Launch,2,5,,
2005,7,2,NA,61,1750,Whiskey Creek Camp Beach Launch,4,11,,
2005,7,3,NA,7,1041,Coronet Bay Public Ramp,5,12,,
2005,7,3,NA,5,1072,Freshwater Bay Ramp,1,3,,
2005,7,3,NA,61,1072,Freshwater Bay Ramp,24,47,,
2005,7,3,NA,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),1,2,,
2005,7,3,NA,11,1173,Point Defiance Boathouse,14,20,,
2005,7,3,NA,11,1174,Point Defiance Public Ramp,9,16,,
2005,7,3,NA,61,1187,Port Angeles West Ramp,9,19,,
2005,7,3,NA,7,1268,Washington Park Launch Ramp,19,38,,
2005,7,3,NA,13,1279,Zittels Marina,5,9,,
2005,7,3,NA,5,1452,Olson's Ramp & Docks (*1159)*,112,292,,
2005,7,3,NA,4B,1452,Olson's Ramp & Docks (*1159)*,2,4,,
2005,7,3,NA,5,1456,Van Riper's North*,32,85,,
2005,7,3,NA,15,1456,Van Riper's North*,1,3,,
2005,7,3,NA,4B,1456,Van Riper's North*,3,8,,
2005,7,3,NA,61,1755,Port Angeles Boat Haven West,6,14,,
2005,7,4,NA,5,1044,Curleys Resort,21,61,,
2005,7,4,NA,15,1044,Curleys Resort,1,2,,
2005,7,4,NA,5,1072,Freshwater Bay Ramp,1,1,,
2005,7,4,NA,61,1072,Freshwater Bay Ramp,14,21,,
2005,7,4,NA,61,1186,"Ediz Hook, Port Angeles Public Ramp",16,30,,
2005,7,4,NA,5,1452,Olson's Ramp & Docks (*1159)*,87,210,,
2005,7,4,NA,4B,1452,Olson's Ramp & Docks (*1159)*,4,12,,
2005,7,5,NA,11,1086,Gig Harbor Ramp,2,2,,
2005,7,5,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),2,5,,
2005,7,5,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,2,,
2005,7,5,NA,26,1508,Hoodsport Shore,3,3,,
2005,7,6,NA,6,1041,Coronet Bay Public Ramp,3,7,,
2005,7,6,NA,7,1041,Coronet Bay Public Ramp,1,3,,
2005,7,6,NA,81,1041,Coronet Bay Public Ramp,7,17,,
2005,7,6,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),1,2,,
2005,7,6,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",5,8,,
2005,7,6,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,4,,
2005,7,6,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,1,,
2005,7,6,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),5,8,,
2005,7,6,NA,11,1174,Point Defiance Public Ramp,10,17,,
2005,7,6,NA,13,1279,Zittels Marina,3,5,,
2005,7,7,NA,10,1006,Armeni Public Ramp,2,6,,
2005,7,7,NA,11,1006,Armeni Public Ramp,4,8,,
2005,7,7,NA,5,1038,Coho Resort,47,110,,
2005,7,7,NA,4B,1038,Coho Resort,4,12,,
2005,7,7,NA,6,1041,Coronet Bay Public Ramp,1,2,,
2005,7,7,NA,7,1041,Coronet Bay Public Ramp,1,1,,
2005,7,7,NA,81,1041,Coronet Bay Public Ramp,4,7,,
2005,7,7,NA,61,1072,Freshwater Bay Ramp,13,25,,
2005,7,7,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),2,5,,
2005,7,7,NA,26,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),3,5,,
2005,7,7,NA,11,1132,Manchester Public Ramp,4,6,,
2005,7,7,NA,31,1132,Manchester Public Ramp,1,1,,
2005,7,7,NA,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,1,,
2005,7,7,NA,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),16,29,,
2005,7,7,NA,11,1173,Point Defiance Boathouse,15,22,,
2005,7,7,NA,11,1174,Point Defiance Public Ramp,5,10,,
2005,7,7,NA,61,1187,Port Angeles West Ramp,6,11,,
2005,7,7,NA,10,1227,Shilshole Public Ramp,14,22,,
2005,7,7,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,1,,
2005,7,7,NA,10,1428,Seacrest Pier,14,14,,
2005,7,7,NA,5,1457,Van Riper's South*,58,161,,
2005,7,7,NA,4B,1457,Van Riper's South*,7,16,,
2005,7,7,NA,61,1750,Whiskey Creek Camp Beach Launch,1,3,,
2005,7,8,NA,11,1006,Armeni Public Ramp,1,2,,
2005,7,8,NA,17,1006,Armeni Public Ramp,109,234,,
2005,7,8,NA,81,1041,Coronet Bay Public Ramp,1,1,,
2005,7,8,NA,61,1072,Freshwater Bay Ramp,8,17,,
2005,7,8,NA,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),3,4,,
2005,7,8,NA,62,1107,John Wayne Marina,2,4,,
2005,7,8,NA,13,1126,Luhr Beach Ramp,1,3,,
2005,7,8,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,2,,
2005,7,8,NA,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,1,,
