Day,Date,Year,Time UTC,Time PST,Latitude,Longitude,Latitude,Longitude,Accuracy,Location,select_direction,select_distance,quad_number,vessel,action,kayak_num,incidents,ODK conversion,select_previous,select_photo,whaleinfoYN,SPP data,whaleinfoY_whaleID,whaleinfoY_Idphoto,whaleinfoY_behavior,whaleinfoY_behaviorchange,Initials,Comments
Wed,13-Sep,2017,21:38:18,14:38:18,48.451585,-122.9456517,"48° 27' 05.70"" N","122° 56' 44.34"" W",4.8,Whale rocks,N,0.25,186,EU,WO,,within_200_refuge ,within 200 refuge ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Triton parked too close to whale rocks NWR and as a result was within 200 yards of whales
Wed,13-Sep,2017,21:38:18,14:38:18,48.451585,-122.9456517,"48° 27' 05.70"" N","122° 56' 44.34"" W",4.8,Whale rocks,N,0.25,186,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Triton parked too close to whale rocks NWR and as a result was within 200 yards of whales
Wed,13-Sep,2017,17:53:50,10:53:50,48.47459333,-123.1040117,"48° 28' 28.53"" N","123° 06' 14.44"" W",4.6,Pile pt,SE,0.25,184,EC,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,Resident L pod?,photo_n,behavior_unk,U,CIJ,For ever wild
Wed,13-Sep,2017,17:53:50,10:53:50,48.47459333,-123.1040117,"48° 28' 28.53"" N","123° 06' 14.44"" W",4.6,Pile pt,SE,0.25,184,EC,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,Resident L pod?,photo_n,behavior_unk,U,CIJ,For ever wild
Wed,13-Sep,2017,17:53:50,10:53:50,48.47459333,-123.1040117,"48° 28' 28.53"" N","123° 06' 14.44"" W",4.6,Pile pt,SE,0.25,184,EC,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,Resident L pod?,photo_n,behavior_unk,U,CIJ,For ever wild
Wed,13-Sep,2017,22:01:51,15:01:51,48.436635,-122.9849283,"48° 26' 11.88"" N","122° 59' 05.74"" W",5,Salmon bank,SW,1,186,MM,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_no,SRKW,,photo_y,behavior_unk,,JMB,"3m Whale ID Photo 6322, then  muged by 4 other whales at 5m, sound watch, we radioed spirit of orca to inform him of whales location"
Wed,13-Sep,2017,22:01:51,15:01:51,48.436635,-122.9849283,"48° 26' 11.88"" N","122° 59' 05.74"" W",5,Salmon bank,SW,1,186,MM,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_no,SRKW,,photo_y,behavior_unk,,JMB,"3m Whale ID Photo 6322, then  muged by 4 other whales at 5m, sound watch, we radioed spirit of orca to inform him of whales location"
Wed,13-Sep,2017,22:06:16,15:06:16,48.43652167,-122.985545,"48° 26' 11.47"" N","122° 59' 07.96"" W",4.8,Salmon bank,SW,1,186,PS,T,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Hoptoad, 6334-35, sailing through the path of whales"
Wed,13-Sep,2017,18:11:13,11:11:13,48.46810667,-123.0819483,"48° 28' 05.18"" N","123° 04' 55.01"" W",4.6,False bay,SE,0.25,185,PM,T,,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_yes,SRKW,Res l pod,photo_n,behavior_unk,U,CIJ,"White 21ft Boston whaler T top 3/4 enclosed one black outboard engine 
Hailed on vhf by strait watch no response sw hailed on vhf vessel slowed turned back into whales direction  photo frame 6283-84 just boat"
Wed,13-Sep,2017,18:11:13,11:11:13,48.46810667,-123.0819483,"48° 28' 05.18"" N","123° 04' 55.01"" W",4.6,False bay,SE,0.25,185,PM,T,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,info_yes,SRKW,Res l pod,photo_n,behavior_unk,U,CIJ,"White 21ft Boston whaler T top 3/4 enclosed one black outboard engine 
Hailed on vhf by strait watch no response sw hailed on vhf vessel slowed turned back into whales direction  photo frame 6283-84 just boat"
Wed,13-Sep,2017,18:11:13,11:11:13,48.46810667,-123.0819483,"48° 28' 05.18"" N","123° 04' 55.01"" W",4.6,False bay,SE,0.25,185,PM,T,,Fast_withinquartermile_whales,Fast withinquartermile whales,contact_no,photo_n,info_yes,SRKW,Res l pod,photo_n,behavior_unk,U,CIJ,"White 21ft Boston whaler T top 3/4 enclosed one black outboard engine 
Hailed on vhf by strait watch no response sw hailed on vhf vessel slowed turned back into whales direction  photo frame 6283-84 just boat"
Wed,13-Sep,2017,18:11:13,11:11:13,48.46810667,-123.0819483,"48° 28' 05.18"" N","123° 04' 55.01"" W",4.6,False bay,SE,0.25,185,PM,T,,incorrectfast_approach,incorrectfast approach,contact_no,photo_n,info_yes,SRKW,Res l pod,photo_n,behavior_unk,U,CIJ,"White 21ft Boston whaler T top 3/4 enclosed one black outboard engine 
Hailed on vhf by strait watch no response sw hailed on vhf vessel slowed turned back into whales direction  photo frame 6283-84 just boat"
Wed,13-Sep,2017,22:35:07,15:35:07,48.44852167,-123.015945,"48° 26' 54.67"" N","123° 00' 57.40"" W",4.9,Eagle point,SW,1,227,PM,T,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Probably trolling, started at eagle point and moved to eagle cove"
Wed,13-Sep,2017,22:35:07,15:35:07,48.44852167,-123.015945,"48° 26' 54.67"" N","123° 00' 57.40"" W",4.9,Eagle point,SW,1,227,PM,T,,100_yards_under_power ,100 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Probably trolling, started at eagle point and moved to eagle cove"
Wed,13-Sep,2017,22:35:07,15:35:07,48.44852167,-123.015945,"48° 26' 54.67"" N","123° 00' 57.40"" W",4.9,Eagle point,SW,1,227,PM,T,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Probably trolling, started at eagle point and moved to eagle cove"
Wed,13-Sep,2017,22:38:55,15:38:55,48.451505,-123.0199567,"48° 27' 05.41"" N","123° 01' 11.84"" W",4.9,America camp,NW,1,227,PM,WO,,200_yards_under_power,200 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Wn8669sf  occurred during rec contact 
Wed,13-Sep,2017,22:38:55,15:38:55,48.451505,-123.0199567,"48° 27' 05.41"" N","123° 01' 11.84"" W",4.9,America camp,NW,1,227,MM,WO,,200_yards_under_power,200 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Raydiance occurred during rec contact 
Wed,13-Sep,2017,22:49:49,15:49:49,48.45538833,-123.0367817,"48° 27' 19.39"" N","123° 02' 12.41"" W",5,Eagle point,NW,0.75,185,GN,R,,shutdown_within100yds shutdown_within200yds travel_behind100_400yds,shutdown within100yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Phoecena, whale crossed behind them TIMES TWO second one occurred at 3:52 and it was the mom and calf"
,,,,,,,,,,,,,,,,,,shutdown within200yds,,,,,,,,,,
,,,,,,,,,,,,,,,,,,travel behind100 400yds,,,,,,,,,,
Wed,13-Sep,2017,19:01:50,12:01:50,48.431295,-122.996975,"48° 25' 52.66"" N","122° 59' 49.11"" W",4.3,Salmon bank,W,0.75,226,MM,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_yes,SRKW,L25,photo_n,behavior_unk,U,CIJ,Raydiance whale approached R/V shutdown as soon as saw whale approaching
Wed,13-Sep,2017,19:01:50,12:01:50,48.431295,-122.996975,"48° 25' 52.66"" N","122° 59' 49.11"" W",4.3,Salmon bank,W,0.75,226,MM,WO,,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,info_yes,SRKW,L25,photo_n,behavior_unk,U,CIJ,Raydiance whale approached R/V shutdown as soon as saw whale approaching
Wed,13-Sep,2017,23:01:28,16:01:28,48.459235,-123.0510083,"48° 27' 33.24"" N","123° 03' 03.62"" W",4,False bay,SW,1,185,PM,WO,,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Following behind whales, green kayaks on bow, continued motoring behind them for 15 minutes"
Wed,13-Sep,2017,23:01:28,16:01:28,48.459235,-123.0510083,"48° 27' 33.24"" N","123° 03' 03.62"" W",4,False bay,SW,1,185,PM,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Following behind whales, green kayaks on bow, continued motoring behind them for 15 minutes"
Wed,13-Sep,2017,23:01:28,16:01:28,48.459235,-123.0510083,"48° 27' 33.24"" N","123° 03' 03.62"" W",4,False bay,SW,1,185,PM,WO,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Following behind whales, green kayaks on bow, continued motoring behind them for 15 minutes"
Wed,13-Sep,2017,23:07:18,16:07:18,48.45972167,-123.0581217,"48° 27' 34.99"" N","123° 03' 29.23"" W",4.8,False bay,NW,1,185,PM,WO,,inshore_of_whales,inshore of whales,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Private boater was transiting along shore but out of range then whales changed direction slightly and he became positioned inshore, wn4131sh"
Wed,13-Sep,2017,19:40:16,12:40:16,48.56363667,-123.01287,"48° 33' 49.09"" N","123° 00' 46.33"" W",4.9,Pt caution,E,0.25,188,PM,T,,200_yards_under_power,200 yards under power,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,Cij,"45 ft white yacht ""leeward""?"
Wed,13-Sep,2017,19:40:16,12:40:16,48.56363667,-123.01287,"48° 33' 49.09"" N","123° 00' 46.33"" W",4.9,Pt caution,E,0.25,188,PM,T,,100_yards_under_power ,100 yards under power ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,Cij,"45 ft white yacht ""leeward""?"
Wed,13-Sep,2017,19:40:16,12:40:16,48.56363667,-123.01287,"48° 33' 49.09"" N","123° 00' 46.33"" W",4.9,Pt caution,E,0.25,188,PM,T,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,Cij,"45 ft white yacht ""leeward""?"
Wed,13-Sep,2017,19:42:59,12:42:59,48.5604,-123.007035,"48° 33' 37.44"" N","123° 00' 25.32"" W",4.1,Pt caution,E,0.25,188,EU,WO,,inshore_of_whales,inshore of whales,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,Cij,Pennial photo frame 6286
Wed,13-Sep,2017,23:25:42,16:25:42,48.46726833,-123.080505,"48° 28' 02.16"" N","123° 04' 49.81"" W",5,False bay,W,1,184,GN,R,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Phocena
Wed,13-Sep,2017,23:45:19,16:45:19,48.47568667,-123.096605,"48° 28' 32.47"" N","123° 05' 47.77"" W",4.8,Pile point,SW,0.5,184,GN,R,,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_no,SRKW,L pod,photo_n,behavior_n,Na,SRY,Phocena Collecting samples
Wed,13-Sep,2017,23:45:19,16:45:19,48.47568667,-123.096605,"48° 28' 32.47"" N","123° 05' 47.77"" W",4.8,Pile point,SW,0.5,184,GN,R,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,L pod,photo_n,behavior_n,Na,SRY,Phocena Collecting samples
Wed,13-Sep,2017,23:45:19,16:45:19,48.47568667,-123.096605,"48° 28' 32.47"" N","123° 05' 47.77"" W",4.8,Pile point,SW,0.5,184,GN,R,,100_yards_under_power ,100 yards under power ,contact_no,photo_n,info_no,SRKW,L pod,photo_n,behavior_n,Na,SRY,Phocena Collecting samples
Wed,13-Sep,2017,23:45:19,16:45:19,48.47568667,-123.096605,"48° 28' 32.47"" N","123° 05' 47.77"" W",4.8,Pile point,SW,0.5,184,GN,R,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_no,SRKW,L pod,photo_n,behavior_n,Na,SRY,Phocena Collecting samples
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,200_yards_under_power ,200 yards under power ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,100_yards_under_power,100 yards under power,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,Fast_withinquartermile_whales ,Fast withinquartermile whales ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"1 of 2 sport yachts one black hulk white deck, went over the top of whales southbound in sj channel photo frame"
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,200_yards_under_power,200 yards under power,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,100_yards_under_power,100 yards under power,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,Fast_withinquartermile_whales,Fast withinquartermile whales,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,19:48:06,12:48:06,48.55246,-122.998985,"48° 33' 08.85"" N","122° 59' 56.34"" W",5,Pt caution,E,0.25,188,PM,T,,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_y,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,2 of 2 sport yachts white all over went over the top of whales southbound in sj channel photo frame
Wed,13-Sep,2017,0:12:50,17:12:50,48.47435,-123.087275,"48° 28' 27.66"" N","123° 05' 14.19"" W",4.6,False bay,SW,0.75,184,PM,WO,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Boater previously written up for multiple incidents, 6 people white yacht 6365-70, wn1431SH"
Wed,13-Sep,2017,20:12:18,13:12:18,48.53874,-122.9672667,"48° 32' 19.46"" N","122° 58' 02.16"" W",4.6,Turn island,E,0.75,187,EU,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,Lpod,photo_n,behavior_unk,U,CIJ,Natsilane 
Wed,13-Sep,2017,20:12:18,13:12:18,48.53874,-122.9672667,"48° 32' 19.46"" N","122° 58' 02.16"" W",4.6,Turn island,E,0.75,187,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,Lpod,photo_n,behavior_unk,U,CIJ,Natsilane 
Wed,13-Sep,2017,20:52:49,13:52:49,48.50823167,-122.9570467,"48° 30' 29.63"" N","122° 57' 25.36"" W",4.5,Rock point,W,1,187,PM,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,20 ft sport boat low profile glass windshield dark colored freeboard
Wed,13-Sep,2017,20:52:49,13:52:49,48.50823167,-122.9570467,"48° 30' 29.63"" N","122° 57' 25.36"" W",4.5,Rock point,W,1,187,PM,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,20 ft sport boat low profile glass windshield dark colored freeboard
Wed,13-Sep,2017,20:52:49,13:52:49,48.50823167,-122.9570467,"48° 30' 29.63"" N","122° 57' 25.36"" W",4.5,Rock point,W,1,187,PM,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,20 ft sport boat low profile glass windshield dark colored freeboard
Wed,13-Sep,2017,21:07:16,14:07:16,48.49133333,-122.9581867,"48° 29' 28.79"" N","122° 57' 29.47"" W",4.8,Rocky point,E,0.75,187,EU,WO,,inshore_of_whales,inshore of whales,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,"Ie 5 
Possibly changed whale behavior whales were headed inshore direction ie5 approached from top of whales heading to inshore direction same as whales ie5 spun around to be whale oriented next surfacing whales had changed directions to head towards middle of channel"
Wed,13-Sep,2017,21:16:18,14:16:18,48.48101667,-122.95437,"48° 28' 51.66"" N","122° 57' 15.73"" W",4.7,Shark reef,N,0.25,187,EU,WO,,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Pennial
Wed,13-Sep,2017,21:16:18,14:16:18,48.48101667,-122.95437,"48° 28' 51.66"" N","122° 57' 15.73"" W",4.7,Shark reef,N,0.25,187,EU,WO,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Pennial
Wed,13-Sep,2017,21:39:53,14:39:53,48.44838167,-122.9469717,"48° 26' 54.17"" N","122° 56' 49.09"" W",4.7,Whale rocks,S,0.25,187,EC,WO,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Orca mist
Wed,13-Sep,2017,21:39:53,14:39:53,48.44838167,-122.9469717,"48° 26' 54.17"" N","122° 56' 49.09"" W",4.7,Whale rocks,S,0.25,187,EC,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Orca mist
Wed,13-Sep,2017,21:39:53,14:39:53,48.44838167,-122.9469717,"48° 26' 54.17"" N","122° 56' 49.09"" W",4.7,Whale rocks,S,0.25,187,EC,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Orca mist
Wed,13-Sep,2017,21:39:53,14:39:53,48.44838167,-122.9469717,"48° 26' 54.17"" N","122° 56' 49.09"" W",4.7,Whale rocks,S,0.25,187,EC,WO,,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Orca mist
Wed,13-Sep,2017,21:54:46,14:54:46,48.43530167,-122.9803083,"48° 26' 07.08"" N","122° 58' 49.10"" W",4.7,South beach,S,1.5,226,PM,WO,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Rec boater white deep hull  metal railing hard cover and windshield
Wed,13-Sep,2017,21:54:46,14:54:46,48.43530167,-122.9803083,"48° 26' 07.08"" N","122° 58' 49.10"" W",4.7,South beach,S,1.5,226,PM,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Rec boater white deep hull  metal railing hard cover and windshield
Wed,13-Sep,2017,21:54:46,14:54:46,48.43530167,-122.9803083,"48° 26' 07.08"" N","122° 58' 49.10"" W",4.7,South beach,S,1.5,226,PM,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_unk,U,CIJ,Rec boater white deep hull  metal railing hard cover and windshield
Wed,13-Sep,2017,21:58:58,14:58:58,48.436665,-122.985265,"48° 26' 11.99"" N","122° 59' 06.95"" W",4.8,South beach,S,1.5,226,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_y,Whale did 90 degree change upon approaching vessel,CIJ,Kestrel whale was 5 ft away from vessel
Wed,13-Sep,2017,21:58:58,14:58:58,48.436665,-122.985265,"48° 26' 11.99"" N","122° 59' 06.95"" W",4.8,South beach,S,1.5,226,EU,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_y,Whale did 90 degree change upon approaching vessel,CIJ,Kestrel whale was 5 ft away from vessel
Wed,13-Sep,2017,21:58:58,14:58:58,48.436665,-122.985265,"48° 26' 11.99"" N","122° 59' 06.95"" W",4.8,South beach,S,1.5,226,EU,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_yes,SRKW,L pod,photo_n,behavior_y,Whale did 90 degree change upon approaching vessel,CIJ,Kestrel whale was 5 ft away from vessel
