start,end,today,Lat_A,Lat_edit,Longitude,Longitude,datetime,Location,direction,distance,quad_number,vessel,action,incidents,ODK conversion,select_previous,select_photo,Comments,meta:instanceID
Sat Aug 20 22:12:00 UTC 2016,Sat Aug 20 22:13:01 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.511155,48.511155,-123.1538133,-123.1538133,Sat Aug 20 22:12:00 UTC 2016,Lime kiln,W,1,176,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:4fbe9903-fe7c-4fca-88fb-263f4302beee
Sat Aug 20 22:12:00 UTC 2016,Sat Aug 20 22:13:01 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.511155,48.511155,-123.1538133,-123.1538133,Sat Aug 20 22:12:00 UTC 2016,Lime kiln,W,1,176,PM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:4fbe9903-fe7c-4fca-88fb-263f4302beee
Sat Aug 20 22:59:18 UTC 2016,Sat Aug 20 23:00:15 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48343167,48.48343167,-123.1082733,-123.1082733,Sat Aug 20 22:59:00 UTC 2016,Pile point,W,0.75,181,PM,F,fishing_within100yds ,fishing within100yds ,contact_no,photo_n,,uuid:460162c2-a96e-4a33-b069-f21aed5a4c01
Sat Aug 20 22:59:18 UTC 2016,Sat Aug 20 23:00:15 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48343167,48.48343167,-123.1082733,-123.1082733,Sat Aug 20 22:59:00 UTC 2016,Pile point,W,0.75,181,PM,F,fishing_within200yds,fishing within200yds,contact_no,photo_n,,uuid:460162c2-a96e-4a33-b069-f21aed5a4c01
Sat Aug 20 22:59:18 UTC 2016,Sat Aug 20 23:00:15 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48343167,48.48343167,-123.1082733,-123.1082733,Sat Aug 20 22:59:00 UTC 2016,Pile point,W,0.75,181,PM,F,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:460162c2-a96e-4a33-b069-f21aed5a4c01
Sat Aug 20 23:01:21 UTC 2016,Sat Aug 20 23:02:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48240333,48.48240333,-123.1065283,-123.1065283,Sat Aug 20 23:01:00 UTC 2016,Pile point,W,0.75,181,PM,F,fishing_within200yds ,fishing within200yds ,contact_no,photo_n,,uuid:c86344f1-ec09-4b95-80b3-2084c9e6e7c7
Sat Aug 20 23:01:21 UTC 2016,Sat Aug 20 23:02:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48240333,48.48240333,-123.1065283,-123.1065283,Sat Aug 20 23:01:00 UTC 2016,Pile point,W,0.75,181,PM,F,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,,uuid:c86344f1-ec09-4b95-80b3-2084c9e6e7c7
Sat Aug 20 23:01:21 UTC 2016,Sat Aug 20 23:02:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48240333,48.48240333,-123.1065283,-123.1065283,Sat Aug 20 23:01:00 UTC 2016,Pile point,W,0.75,181,PM,F,100_yards_under_power,100 yards under power,contact_no,photo_n,,uuid:c86344f1-ec09-4b95-80b3-2084c9e6e7c7
Sat Aug 20 23:01:21 UTC 2016,Sat Aug 20 23:02:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48240333,48.48240333,-123.1065283,-123.1065283,Sat Aug 20 23:01:00 UTC 2016,Pile point,W,0.75,181,PM,F,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:c86344f1-ec09-4b95-80b3-2084c9e6e7c7
Sat Aug 20 23:01:21 UTC 2016,Sat Aug 20 23:02:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48240333,48.48240333,-123.1065283,-123.1065283,Sat Aug 20 23:01:00 UTC 2016,Pile point,W,0.75,181,PM,F,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:c86344f1-ec09-4b95-80b3-2084c9e6e7c7
Sat Aug 20 23:01:21 UTC 2016,Sat Aug 20 23:02:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48240333,48.48240333,-123.1065283,-123.1065283,Sat Aug 20 23:01:00 UTC 2016,Pile point,W,0.75,181,PM,F,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_n,,uuid:c86344f1-ec09-4b95-80b3-2084c9e6e7c7
Sat Aug 20 23:02:30 UTC 2016,Sat Aug 20 23:03:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48206167,48.48206167,-123.1051517,-123.1051517,Sat Aug 20 23:02:00 UTC 2016,Pile point,SW,0.75,181,PM,T,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:39922c3f-84c7-498c-89cc-46a5756326a6
Sat Aug 20 23:02:30 UTC 2016,Sat Aug 20 23:03:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48206167,48.48206167,-123.1051517,-123.1051517,Sat Aug 20 23:02:00 UTC 2016,Pile point,SW,0.75,181,PM,T,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_n,,uuid:39922c3f-84c7-498c-89cc-46a5756326a6
Sat Aug 20 23:02:30 UTC 2016,Sat Aug 20 23:03:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48206167,48.48206167,-123.1051517,-123.1051517,Sat Aug 20 23:02:00 UTC 2016,Pile point,SW,0.75,181,PM,T,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:39922c3f-84c7-498c-89cc-46a5756326a6
Sat Aug 20 23:02:30 UTC 2016,Sat Aug 20 23:03:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48206167,48.48206167,-123.1051517,-123.1051517,Sat Aug 20 23:02:00 UTC 2016,Pile point,SW,0.75,181,PM,T,incorrectfast_approach,incorrectfast approach,contact_no,photo_n,,uuid:39922c3f-84c7-498c-89cc-46a5756326a6
Sat Aug 20 23:02:30 UTC 2016,Sat Aug 20 23:03:22 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48206167,48.48206167,-123.1051517,-123.1051517,Sat Aug 20 23:02:00 UTC 2016,Pile point,SW,0.75,181,PM,T,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,,uuid:39922c3f-84c7-498c-89cc-46a5756326a6
Sat Aug 20 23:08:43 UTC 2016,Sat Aug 20 23:09:45 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48481333,48.48481333,-123.111735,-123.111735,Sat Aug 20 23:08:00 UTC 2016,Pile point,W,1,181,PM,T,Fast_withinquartermile_whales ,Fast withinquartermile whales,contact_no,photo_n,,uuid:5cc5601c-9c47-45e2-8f9d-53bd8428106a
Sat Aug 20 23:08:43 UTC 2016,Sat Aug 20 23:09:45 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48481333,48.48481333,-123.111735,-123.111735,Sat Aug 20 23:08:00 UTC 2016,Pile point,W,1,181,PM,T,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:5cc5601c-9c47-45e2-8f9d-53bd8428106a
Sat Aug 20 23:08:43 UTC 2016,Sat Aug 20 23:09:45 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.48481333,48.48481333,-123.111735,-123.111735,Sat Aug 20 23:08:00 UTC 2016,Pile point,W,1,181,PM,T,incorrectfast_approach,incorrectfast approach,contact_no,photo_n,,uuid:5cc5601c-9c47-45e2-8f9d-53bd8428106a
Sat Jul 09 23:59:55 UTC 2016,Sat Jul 09 00:01:45 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.574685,48.574685,-123.182035,-123.182035,Sat Jul 09 00:00:00 UTC 2016,Mitchell point,NW,0.25,176,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:1f0ee10a-a7c2-41aa-a7f9-78219c00d75d
Sat Jul 09 23:59:55 UTC 2016,Sat Jul 09 00:01:45 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.574685,48.574685,-123.182035,-123.182035,Sat Jul 09 00:00:00 UTC 2016,Mitchell point,NW,0.25,176,PM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:1f0ee10a-a7c2-41aa-a7f9-78219c00d75d
Sat Jul 09 23:59:55 UTC 2016,Sat Jul 09 00:01:45 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.574685,48.574685,-123.182035,-123.182035,Sat Jul 09 00:00:00 UTC 2016,Mitchell point,NW,0.25,176,PM,WO,shutdown_within200yds ,shutdown within200yds ,contact_no,photo_n,,uuid:1f0ee10a-a7c2-41aa-a7f9-78219c00d75d
Sat Jul 09 23:59:55 UTC 2016,Sat Jul 09 00:01:45 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.574685,48.574685,-123.182035,-123.182035,Sat Jul 09 00:00:00 UTC 2016,Mitchell point,NW,0.25,176,PM,WO,fishing_within100yds,fishing within100yds,contact_no,photo_n,,uuid:1f0ee10a-a7c2-41aa-a7f9-78219c00d75d
Sat Jul 09 00:32:49 UTC 2016,Sat Jul 09 00:39:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.60678167,48.60678167,-123.2066083,-123.2066083,Sat Jul 09 00:33:00 UTC 2016,Henry island,NW,0.25,169,PM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:21fe82ca-a3ac-4f17-9822-5c1b8b00a2e5
Sat Jul 09 00:32:49 UTC 2016,Sat Jul 09 00:39:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.60678167,48.60678167,-123.2066083,-123.2066083,Sat Jul 09 00:33:00 UTC 2016,Henry island,NW,0.25,169,PM,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:21fe82ca-a3ac-4f17-9822-5c1b8b00a2e5
Sat Jul 09 00:32:49 UTC 2016,Sat Jul 09 00:39:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.60678167,48.60678167,-123.2066083,-123.2066083,Sat Jul 09 00:33:00 UTC 2016,Henry island,NW,0.25,169,PM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:21fe82ca-a3ac-4f17-9822-5c1b8b00a2e5
Sat Jul 09 00:32:49 UTC 2016,Sat Jul 09 00:39:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.60678167,48.60678167,-123.2066083,-123.2066083,Sat Jul 09 00:33:00 UTC 2016,Henry island,NW,0.25,169,PM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:21fe82ca-a3ac-4f17-9822-5c1b8b00a2e5
Sat Jul 09 00:32:49 UTC 2016,Sat Jul 09 00:39:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.60678167,48.60678167,-123.2066083,-123.2066083,Sat Jul 09 00:33:00 UTC 2016,Henry island,NW,0.25,169,PM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:21fe82ca-a3ac-4f17-9822-5c1b8b00a2e5
Sat Jul 09 19:04:01 UTC 2016,Sat Jul 09 19:07:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.48449667,48.48449667,-123.1244667,-123.1244667,Sat Jul 09 19:05:00 UTC 2016,Hannah height,SW,0.5,184,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,Incidence before contact,uuid:733ed249-ae34-4772-9bd0-1307dc16b962
Sat Jul 09 19:04:01 UTC 2016,Sat Jul 09 19:07:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.48449667,48.48449667,-123.1244667,-123.1244667,Sat Jul 09 19:05:00 UTC 2016,Hannah height,SW,0.5,184,PM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,Incidence before contact,uuid:733ed249-ae34-4772-9bd0-1307dc16b962
Sat Jul 09 19:04:01 UTC 2016,Sat Jul 09 19:07:20 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.48449667,48.48449667,-123.1244667,-123.1244667,Sat Jul 09 19:05:00 UTC 2016,Hannah height,SW,0.5,184,PM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,Incidence before contact,uuid:733ed249-ae34-4772-9bd0-1307dc16b962
Sat Jul 09 19:52:44 UTC 2016,Sat Jul 09 19:54:10 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45414333,48.45414333,-123.0427933,-123.0427933,Sat Jul 09 19:52:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,fishing_within200yds,fishing within200yds,contact_no,photo_n,,uuid:bfd52e30-2f2d-46ff-81bf-dd24751fa5f5
Sat Jul 09 19:59:36 UTC 2016,Sat Jul 09 20:01:06 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45349167,48.45349167,-123.041085,-123.041085,Sat Jul 09 19:59:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:ac9d5358-74d1-40b9-a295-4ac5fc609d87
Sat Jul 09 19:59:36 UTC 2016,Sat Jul 09 20:01:06 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45349167,48.45349167,-123.041085,-123.041085,Sat Jul 09 19:59:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:ac9d5358-74d1-40b9-a295-4ac5fc609d87
Sat Jul 09 19:59:36 UTC 2016,Sat Jul 09 20:01:06 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45349167,48.45349167,-123.041085,-123.041085,Sat Jul 09 19:59:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:ac9d5358-74d1-40b9-a295-4ac5fc609d87
Sat Jul 09 19:59:36 UTC 2016,Sat Jul 09 20:01:06 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45349167,48.45349167,-123.041085,-123.041085,Sat Jul 09 19:59:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:ac9d5358-74d1-40b9-a295-4ac5fc609d87
Sat Jul 09 19:59:36 UTC 2016,Sat Jul 09 20:01:06 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45349167,48.45349167,-123.041085,-123.041085,Sat Jul 09 19:59:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,fishing_within100yds ,fishing within100yds ,contact_no,photo_n,,uuid:ac9d5358-74d1-40b9-a295-4ac5fc609d87
Sat Jul 09 19:59:36 UTC 2016,Sat Jul 09 20:01:06 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45349167,48.45349167,-123.041085,-123.041085,Sat Jul 09 19:59:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,fishing_within200yds,fishing within200yds,contact_no,photo_n,,uuid:ac9d5358-74d1-40b9-a295-4ac5fc609d87
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,inshore_of_whales,inshore of whales,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,high_speed_within_400,high speed within 400,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,200_yards_under_power ,200 yards under power ,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,100_yards_under_power ,100 yards under power ,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,shutdown_within200yds ,shutdown within200yds ,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,Fast_withinquartermile_whales ,Fast withinquartermile whales,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:27:15 UTC 2016,Sat Jul 09 20:31:42 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45573667,48.45573667,-123.03879,-123.03879,Sat Jul 09 20:27:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,Photos taken by fish and wildlife,uuid:09706075-50e1-4e33-818e-f25e7e85572c
Sat Jul 09 20:30:28 UTC 2016,Sat Jul 09 20:32:04 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45598333,48.45598333,-123.0392183,-123.0392183,Sat Jul 09 20:30:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:0a2864ec-3521-444c-9b21-5fb7d5091e28
Sat Jul 09 20:30:28 UTC 2016,Sat Jul 09 20:32:04 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45598333,48.45598333,-123.0392183,-123.0392183,Sat Jul 09 20:30:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:0a2864ec-3521-444c-9b21-5fb7d5091e28
Sat Jul 09 20:30:28 UTC 2016,Sat Jul 09 20:32:04 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45598333,48.45598333,-123.0392183,-123.0392183,Sat Jul 09 20:30:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,fishing_within100yds,fishing within100yds,contact_no,photo_n,,uuid:0a2864ec-3521-444c-9b21-5fb7d5091e28
Sat Jul 09 20:30:28 UTC 2016,Sat Jul 09 20:32:04 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45598333,48.45598333,-123.0392183,-123.0392183,Sat Jul 09 20:30:00 UTC 2016,Eagle point,SSW,0.25,185,PM,F,fishing_within200yds,fishing within200yds,contact_no,photo_n,,uuid:0a2864ec-3521-444c-9b21-5fb7d5091e28
Sat Jul 09 20:37:03 UTC 2016,Sat Jul 09 20:38:53 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.456405,48.456405,-123.0399667,-123.0399667,Sat Jul 09 20:37:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:51b143fc-de8f-41ab-ac82-5e686edca8e4
Sat Jul 09 20:37:03 UTC 2016,Sat Jul 09 20:38:53 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.456405,48.456405,-123.0399667,-123.0399667,Sat Jul 09 20:37:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,high_speed_within_400,high speed within 400,contact_no,photo_n,,uuid:51b143fc-de8f-41ab-ac82-5e686edca8e4
Sat Jul 09 20:37:03 UTC 2016,Sat Jul 09 20:38:53 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.456405,48.456405,-123.0399667,-123.0399667,Sat Jul 09 20:37:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:51b143fc-de8f-41ab-ac82-5e686edca8e4
Sat Jul 09 20:37:03 UTC 2016,Sat Jul 09 20:38:53 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.456405,48.456405,-123.0399667,-123.0399667,Sat Jul 09 20:37:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,100_yards_under_power,100 yards under power,contact_no,photo_n,,uuid:51b143fc-de8f-41ab-ac82-5e686edca8e4
Sat Jul 09 20:37:49 UTC 2016,Sat Jul 09 20:39:50 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45652833,48.45652833,-123.0402483,-123.0402483,Sat Jul 09 20:38:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:fe23d6e2-9b46-45dc-bad4-3205612f38cd
Sat Jul 09 20:37:49 UTC 2016,Sat Jul 09 20:39:50 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45652833,48.45652833,-123.0402483,-123.0402483,Sat Jul 09 20:38:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:fe23d6e2-9b46-45dc-bad4-3205612f38cd
Sat Jul 09 20:37:49 UTC 2016,Sat Jul 09 20:39:50 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45652833,48.45652833,-123.0402483,-123.0402483,Sat Jul 09 20:38:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,100_yards_under_power,100 yards under power,contact_no,photo_n,,uuid:fe23d6e2-9b46-45dc-bad4-3205612f38cd
Sat Jul 09 20:37:49 UTC 2016,Sat Jul 09 20:39:50 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45652833,48.45652833,-123.0402483,-123.0402483,Sat Jul 09 20:38:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:fe23d6e2-9b46-45dc-bad4-3205612f38cd
Sat Jul 09 20:37:49 UTC 2016,Sat Jul 09 20:39:50 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45652833,48.45652833,-123.0402483,-123.0402483,Sat Jul 09 20:38:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,Fast_withinquartermile_whales,Fast withinquartermile whales,contact_no,photo_n,,uuid:fe23d6e2-9b46-45dc-bad4-3205612f38cd
Sat Jul 09 20:37:49 UTC 2016,Sat Jul 09 20:39:50 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.45652833,48.45652833,-123.0402483,-123.0402483,Sat Jul 09 20:38:00 UTC 2016,Eagle point,SSW,0.25,185,PM,T,incorrectfast_approach,incorrectfast approach,contact_no,photo_n,,uuid:fe23d6e2-9b46-45dc-bad4-3205612f38cd
Sat Jul 09 22:21:41 UTC 2016,Sat Jul 09 22:22:52 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.50119,48.50119,-123.14736,-123.14736,Sat Jul 09 22:21:00 UTC 2016,Edwards point,WSW,0.5,181,PM,T,fast_departurewithin400yds,fast departurewithin400yds,contact_yes,photo_n,,uuid:b24cf398-71a1-4d20-8c9c-fbbed61b9f4f
Sat Jul 09 22:37:40 UTC 2016,Sat Jul 09 22:40:32 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.50893333,48.50893333,-123.159445,-123.159445,Sat Jul 09 22:37:00 UTC 2016,Lime kiln,S,0.25,181,PM,T,withinhalfmile_Limekiln,withinhalfmile Limekiln,contact_yes,photo_n,,uuid:12d48ca5-f341-4de0-832e-696c5b1d5cf7
Sat Jul 16 18:21:38 UTC 2016,Sat Jul 16 18:22:24 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.465,48.465,-123.0743333,-123.0743333,Sat Jul 16 18:21:00 UTC 2016,Marvista,W,0.5,185,PM,T,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:07d536b4-5bed-404a-a80f-c9585809ff76
Sat Jul 16 18:21:38 UTC 2016,Sat Jul 16 18:22:24 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.465,48.465,-123.0743333,-123.0743333,Sat Jul 16 18:21:00 UTC 2016,Marvista,W,0.5,185,PM,T,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:07d536b4-5bed-404a-a80f-c9585809ff76
Sat Jul 16 18:21:38 UTC 2016,Sat Jul 16 18:22:24 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.465,48.465,-123.0743333,-123.0743333,Sat Jul 16 18:21:00 UTC 2016,Marvista,W,0.5,185,PM,T,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:07d536b4-5bed-404a-a80f-c9585809ff76
Sat Jul 16 18:43:47 UTC 2016,Sat Jul 16 18:44:50 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.47443333,48.47443333,-123.09088,-123.09088,Sat Jul 16 18:43:00 UTC 2016,False bay,SW,0.5,184,PM,WO,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:407235f1-45b6-49a0-a85a-5447a1f80f88
Sat Jul 16 18:43:47 UTC 2016,Sat Jul 16 18:44:50 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.47443333,48.47443333,-123.09088,-123.09088,Sat Jul 16 18:43:00 UTC 2016,False bay,SW,0.5,184,PM,WO,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:407235f1-45b6-49a0-a85a-5447a1f80f88
Sat Jul 16 18:43:47 UTC 2016,Sat Jul 16 18:44:50 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.47443333,48.47443333,-123.09088,-123.09088,Sat Jul 16 18:43:00 UTC 2016,False bay,SW,0.5,184,PM,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:407235f1-45b6-49a0-a85a-5447a1f80f88
Sat Jul 16 18:43:47 UTC 2016,Sat Jul 16 18:44:50 UTC 2016,Sat Jul 16 00:00:00 UTC 2016,48.47443333,48.47443333,-123.09088,-123.09088,Sat Jul 16 18:43:00 UTC 2016,False bay,SW,0.5,184,PM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:407235f1-45b6-49a0-a85a-5447a1f80f88
